split,image,class_id,x_center,y_center,width,height
train,image0028478.jpg,6,0.499,0.499,0.999,0.999
train,image0028479.jpg,6,0.499,0.499,0.999,0.999
train,image0028481.jpg,0,0.499,0.499,0.999,0.999
train,image0028482.jpg,0,0.499,0.499,0.999,0.999
train,image0028483.jpg,0,0.499,0.499,0.999,0.999
train,image0028488.jpg,3,0.499,0.499,0.999,0.999
train,image0028489.jpg,7,0.499,0.499,0.999,0.999
train,image0028490.jpg,5,0.499,0.499,0.999,0.999
train,image0028491.jpg,2,0.499,0.499,0.999,0.999
train,image0028493.jpg,6,0.499,0.499,0.999,0.999
train,image0028497.jpg,2,0.499,0.499,0.999,0.999
train,image0028501.jpg,3,0.499,0.499,0.999,0.999
train,image0028502.jpg,5,0.499,0.499,0.999,0.999
train,image0028503.jpg,0,0.499,0.499,0.999,0.999
train,image0028504.jpg,0,0.499,0.499,0.999,0.999
train,image0028506.jpg,2,0.499,0.499,0.999,0.999
train,image0028512.jpg,5,0.499,0.499,0.999,0.999
train,image0028515.jpg,0,0.499,0.499,0.999,0.999
train,image0028517.jpg,0,0.499,0.499,0.999,0.999
train,image0028518.jpg,0,0.499,0.499,0.999,0.999
train,image0028520.jpg,6,0.499,0.499,0.999,0.999
train,image0028521.jpg,2,0.499,0.499,0.999,0.999
train,image0028526.jpg,1,0.499,0.499,0.999,0.999
train,image0028531.jpg,7,0.499,0.499,0.999,0.999
train,image0028532.jpg,2,0.499,0.499,0.999,0.999
train,image0028534.jpg,7,0.499,0.499,0.999,0.999
train,image0028535.jpg,7,0.499,0.499,0.999,0.999
train,image0028536.jpg,6,0.499,0.499,0.999,0.999
train,image0028537.jpg,0,0.499,0.499,0.999,0.999
train,image0028538.jpg,3,0.499,0.499,0.999,0.999
train,image0028544.jpg,6,0.499,0.499,0.999,0.999
train,image0028549.jpg,6,0.499,0.499,0.999,0.999
train,image0028552.jpg,7,0.499,0.499,0.999,0.999
train,image0028554.jpg,7,0.499,0.499,0.999,0.999
train,image0028558.jpg,3,0.499,0.499,0.999,0.999
train,image0028560.jpg,0,0.499,0.499,0.999,0.999
train,image0028562.jpg,5,0.499,0.499,0.999,0.999
train,image0028571.jpg,3,0.499,0.499,0.999,0.999
train,image0028572.jpg,1,0.499,0.499,0.999,0.999
train,image0028576.jpg,3,0.499,0.499,0.999,0.999
train,image0028578.jpg,3,0.499,0.499,0.999,0.999
train,image0028581.jpg,6,0.499,0.499,0.999,0.999
train,image0028583.jpg,6,0.499,0.499,0.999,0.999
train,image0028584.jpg,6,0.499,0.499,0.999,0.999
train,image0028585.jpg,0,0.499,0.499,0.999,0.999
train,image0028592.jpg,0,0.499,0.499,0.999,0.999
train,image0028594.jpg,5,0.499,0.499,0.999,0.999
train,image0028595.jpg,0,0.499,0.499,0.999,0.999
train,image0028596.jpg,3,0.499,0.499,0.999,0.999
train,image0028597.jpg,0,0.499,0.499,0.999,0.999
train,image0028599.jpg,2,0.499,0.499,0.999,0.999
train,image0028600.jpg,6,0.499,0.499,0.999,0.999
train,image0028602.jpg,6,0.499,0.499,0.999,0.999
train,image0028607.jpg,5,0.499,0.499,0.999,0.999
train,image0028609.jpg,5,0.499,0.499,0.999,0.999
train,image0028610.jpg,5,0.499,0.499,0.999,0.999
train,image0028611.jpg,7,0.499,0.499,0.999,0.999
train,image0028612.jpg,2,0.499,0.499,0.999,0.999
train,image0028614.jpg,6,0.499,0.499,0.999,0.999
train,image0028615.jpg,6,0.499,0.499,0.999,0.999
train,image0028616.jpg,0,0.499,0.499,0.999,0.999
train,image0028618.jpg,7,0.499,0.499,0.999,0.999
train,image0028619.jpg,0,0.499,0.499,0.999,0.999
train,image0028629.jpg,7,0.499,0.499,0.999,0.999
train,image0028633.jpg,5,0.499,0.499,0.999,0.999
train,image0028637.jpg,7,0.499,0.499,0.999,0.999
train,image0028638.jpg,0,0.499,0.499,0.999,0.999
train,image0028648.jpg,3,0.499,0.499,0.999,0.999
train,image0028649.jpg,7,0.499,0.499,0.999,0.999
train,image0028650.jpg,7,0.499,0.499,0.999,0.999
train,image0028651.jpg,6,0.499,0.499,0.999,0.999
train,image0028655.jpg,6,0.499,0.499,0.999,0.999
train,image0028657.jpg,0,0.499,0.499,0.999,0.999
train,image0028661.jpg,0,0.499,0.499,0.999,0.999
train,image0028664.jpg,0,0.499,0.499,0.999,0.999
train,image0028671.jpg,0,0.499,0.499,0.999,0.999
train,image0028676.jpg,6,0.499,0.499,0.999,0.999
train,image0028678.jpg,0,0.499,0.499,0.999,0.999
train,image0028681.jpg,6,0.499,0.499,0.999,0.999
train,image0028683.jpg,6,0.499,0.499,0.999,0.999
train,image0028684.jpg,2,0.499,0.499,0.999,0.999
train,image0028690.jpg,0,0.499,0.499,0.999,0.999
train,image0028694.jpg,6,0.499,0.499,0.999,0.999
train,image0028696.jpg,2,0.499,0.499,0.999,0.999
train,image0028700.jpg,6,0.499,0.499,0.999,0.999
train,image0028701.jpg,2,0.499,0.499,0.999,0.999
train,image0028702.jpg,6,0.499,0.499,0.999,0.999
train,image0028703.jpg,5,0.499,0.499,0.999,0.999
train,image0028704.jpg,7,0.499,0.499,0.999,0.999
train,image0028705.jpg,6,0.499,0.499,0.999,0.999
train,image0028707.jpg,3,0.499,0.499,0.999,0.999
train,image0028709.jpg,2,0.499,0.499,0.999,0.999
train,image0028710.jpg,5,0.499,0.499,0.999,0.999
train,image0028712.jpg,6,0.499,0.499,0.999,0.999
train,image0028714.jpg,7,0.499,0.499,0.999,0.999
train,image0028715.jpg,6,0.499,0.499,0.999,0.999
train,image0028721.jpg,2,0.499,0.499,0.999,0.999
train,image0028724.jpg,0,0.499,0.499,0.999,0.999
train,image0028726.jpg,7,0.499,0.499,0.999,0.999
train,image0028729.jpg,0,0.499,0.499,0.999,0.999
train,image0028730.jpg,0,0.499,0.499,0.999,0.999
train,image0028736.jpg,2,0.499,0.499,0.999,0.999
train,image0028741.jpg,6,0.499,0.499,0.999,0.999
train,image0028744.jpg,7,0.499,0.499,0.999,0.999
train,image0028745.jpg,0,0.499,0.499,0.999,0.999
train,image0028746.jpg,2,0.499,0.499,0.999,0.999
train,image0028747.jpg,5,0.499,0.499,0.999,0.999
train,image0028748.jpg,7,0.499,0.499,0.999,0.999
train,image0028756.jpg,3,0.499,0.499,0.999,0.999
train,image0028761.jpg,3,0.499,0.499,0.999,0.999
train,image0028762.jpg,0,0.499,0.499,0.999,0.999
train,image0028763.jpg,0,0.499,0.499,0.999,0.999
train,image0028764.jpg,7,0.499,0.499,0.999,0.999
train,image0028766.jpg,7,0.499,0.499,0.999,0.999
train,image0028767.jpg,7,0.499,0.499,0.999,0.999
train,image0028770.jpg,2,0.499,0.499,0.999,0.999
train,image0028774.jpg,2,0.499,0.499,0.999,0.999
train,image0028779.jpg,3,0.499,0.499,0.999,0.999
train,image0028783.jpg,3,0.499,0.499,0.999,0.999
train,image0028789.jpg,7,0.499,0.499,0.999,0.999
train,image0028790.jpg,6,0.499,0.499,0.999,0.999
train,image0028791.jpg,0,0.499,0.499,0.999,0.999
train,image0028792.jpg,2,0.499,0.499,0.999,0.999
train,image0028794.jpg,7,0.499,0.499,0.999,0.999
train,image0028796.jpg,5,0.499,0.499,0.999,0.999
train,image0028798.jpg,2,0.499,0.499,0.999,0.999
train,image0028801.jpg,7,0.499,0.499,0.999,0.999
train,image0028802.jpg,2,0.499,0.499,0.999,0.999
train,image0028803.jpg,0,0.499,0.499,0.999,0.999
train,image0028804.jpg,5,0.499,0.499,0.999,0.999
train,image0028807.jpg,7,0.499,0.499,0.999,0.999
train,image0028808.jpg,6,0.499,0.499,0.999,0.999
train,image0028815.jpg,0,0.499,0.499,0.999,0.999
train,image0028817.jpg,6,0.499,0.499,0.999,0.999
train,image0028820.jpg,0,0.499,0.499,0.999,0.999
train,image0028821.jpg,7,0.499,0.499,0.999,0.999
train,image0028823.jpg,6,0.499,0.499,0.999,0.999
train,image0028824.jpg,6,0.499,0.499,0.999,0.999
train,image0028830.jpg,3,0.499,0.499,0.999,0.999
train,image0028833.jpg,3,0.499,0.499,0.999,0.999
train,image0028837.jpg,0,0.499,0.499,0.999,0.999
train,image0028838.jpg,7,0.499,0.499,0.999,0.999
train,image0028839.jpg,7,0.499,0.499,0.999,0.999
train,image0028843.jpg,0,0.499,0.499,0.999,0.999
train,image0028847.jpg,3,0.499,0.499,0.999,0.999
train,image0028848.jpg,4,0.499,0.499,0.999,0.999
train,image0028849.jpg,6,0.499,0.499,0.999,0.999
train,image0028852.jpg,3,0.499,0.499,0.999,0.999
train,image0028854.jpg,7,0.499,0.499,0.999,0.999
train,image0028855.jpg,7,0.499,0.499,0.999,0.999
train,image0028859.jpg,0,0.499,0.499,0.999,0.999
train,image0028865.jpg,0,0.499,0.499,0.999,0.999
train,image0028866.jpg,5,0.499,0.499,0.999,0.999
train,image0028867.jpg,6,0.499,0.499,0.999,0.999
train,image0028873.jpg,0,0.499,0.499,0.999,0.999
train,image0028875.jpg,1,0.499,0.499,0.999,0.999
train,image0028877.jpg,3,0.499,0.499,0.999,0.999
train,image0028880.jpg,5,0.499,0.499,0.999,0.999
train,image0028883.jpg,7,0.499,0.499,0.999,0.999
train,image0028885.jpg,3,0.499,0.499,0.999,0.999
train,image0028886.jpg,5,0.499,0.499,0.999,0.999
train,image0028889.jpg,0,0.499,0.499,0.999,0.999
train,image0028891.jpg,3,0.499,0.499,0.999,0.999
train,image0028892.jpg,6,0.499,0.499,0.999,0.999
train,image0028894.jpg,0,0.499,0.499,0.999,0.999
train,image0028898.jpg,2,0.499,0.499,0.999,0.999
train,image0028899.jpg,0,0.499,0.499,0.999,0.999
train,image0028904.jpg,6,0.499,0.499,0.999,0.999
train,image0028906.jpg,3,0.499,0.499,0.999,0.999
train,image0028910.jpg,1,0.499,0.499,0.999,0.999
train,image0028912.jpg,6,0.499,0.499,0.999,0.999
train,image0028914.jpg,1,0.499,0.499,0.999,0.999
train,image0028916.jpg,2,0.499,0.499,0.999,0.999
train,image0028918.jpg,0,0.499,0.499,0.999,0.999
train,image0028919.jpg,6,0.499,0.499,0.999,0.999
train,image0028921.jpg,7,0.499,0.499,0.999,0.999
train,image0028922.jpg,7,0.499,0.499,0.999,0.999
train,image0028924.jpg,4,0.499,0.499,0.999,0.999
train,image0028926.jpg,7,0.499,0.499,0.999,0.999
train,image0028928.jpg,0,0.499,0.499,0.999,0.999
train,image0028930.jpg,0,0.499,0.499,0.999,0.999
train,image0028936.jpg,7,0.499,0.499,0.999,0.999
train,image0028937.jpg,0,0.499,0.499,0.999,0.999
train,image0028938.jpg,2,0.499,0.499,0.999,0.999
train,image0028940.jpg,6,0.499,0.499,0.999,0.999
train,image0028941.jpg,6,0.499,0.499,0.999,0.999
train,image0028942.jpg,5,0.499,0.499,0.999,0.999
train,image0028943.jpg,6,0.499,0.499,0.999,0.999
train,image0028946.jpg,4,0.499,0.499,0.999,0.999
train,image0028947.jpg,0,0.499,0.499,0.999,0.999
train,image0028948.jpg,5,0.499,0.499,0.999,0.999
train,image0028949.jpg,5,0.499,0.499,0.999,0.999
train,image0028950.jpg,5,0.499,0.499,0.999,0.999
train,image0028956.jpg,7,0.499,0.499,0.999,0.999
train,image0028961.jpg,2,0.499,0.499,0.999,0.999
train,image0028965.jpg,0,0.499,0.499,0.999,0.999
train,image0028966.jpg,3,0.499,0.499,0.999,0.999
train,image0028967.jpg,3,0.499,0.499,0.999,0.999
train,image0028974.jpg,0,0.499,0.499,0.999,0.999
train,image0028977.jpg,0,0.499,0.499,0.999,0.999
train,image0028978.jpg,6,0.499,0.499,0.999,0.999
train,image0028981.jpg,7,0.499,0.499,0.999,0.999
train,image0028982.jpg,0,0.499,0.499,0.999,0.999
train,image0028983.jpg,7,0.499,0.499,0.999,0.999
train,image0028984.jpg,2,0.499,0.499,0.999,0.999
train,image0028985.jpg,0,0.499,0.499,0.999,0.999
train,image0028989.jpg,6,0.499,0.499,0.999,0.999
train,image0028990.jpg,5,0.499,0.499,0.999,0.999
train,image0028991.jpg,2,0.499,0.499,0.999,0.999
train,image0028993.jpg,7,0.499,0.499,0.999,0.999
train,image0028994.jpg,0,0.499,0.499,0.999,0.999
train,image0028995.jpg,2,0.499,0.499,0.999,0.999
train,image0028998.jpg,7,0.499,0.499,0.999,0.999
train,image0029003.jpg,0,0.499,0.499,0.999,0.999
train,image0029006.jpg,0,0.499,0.499,0.999,0.999
train,image0029008.jpg,6,0.499,0.499,0.999,0.999
train,image0029009.jpg,2,0.499,0.499,0.999,0.999
train,image0029012.jpg,7,0.499,0.499,0.999,0.999
train,image0029014.jpg,7,0.499,0.499,0.999,0.999
train,image0029017.jpg,2,0.499,0.499,0.999,0.999
train,image0029021.jpg,6,0.499,0.499,0.999,0.999
train,image0029022.jpg,0,0.499,0.499,0.999,0.999
train,image0029023.jpg,2,0.499,0.499,0.999,0.999
train,image0029025.jpg,1,0.499,0.499,0.999,0.999
train,image0029027.jpg,2,0.499,0.499,0.999,0.999
train,image0029029.jpg,4,0.499,0.499,0.999,0.999
train,image0029030.jpg,3,0.499,0.499,0.999,0.999
train,image0029032.jpg,3,0.499,0.499,0.999,0.999
train,image0029033.jpg,5,0.499,0.499,0.999,0.999
train,image0029035.jpg,3,0.499,0.499,0.999,0.999
train,image0029037.jpg,6,0.499,0.499,0.999,0.999
train,image0029040.jpg,6,0.499,0.499,0.999,0.999
train,image0029045.jpg,6,0.499,0.499,0.999,0.999
train,image0029047.jpg,7,0.499,0.499,0.999,0.999
train,image0029050.jpg,7,0.499,0.499,0.999,0.999
train,image0029053.jpg,6,0.499,0.499,0.999,0.999
train,image0029057.jpg,6,0.499,0.499,0.999,0.999
train,image0029058.jpg,0,0.499,0.499,0.999,0.999
train,image0029059.jpg,6,0.499,0.499,0.999,0.999
train,image0029060.jpg,3,0.499,0.499,0.999,0.999
train,image0029062.jpg,5,0.499,0.499,0.999,0.999
train,image0029067.jpg,7,0.499,0.499,0.999,0.999
train,image0029070.jpg,6,0.499,0.499,0.999,0.999
train,image0029071.jpg,0,0.499,0.499,0.999,0.999
train,image0029073.jpg,7,0.499,0.499,0.999,0.999
train,image0029074.jpg,7,0.499,0.499,0.999,0.999
train,image0029075.jpg,3,0.499,0.499,0.999,0.999
train,image0029078.jpg,6,0.499,0.499,0.999,0.999
train,image0029079.jpg,0,0.499,0.499,0.999,0.999
train,image0029081.jpg,6,0.499,0.499,0.999,0.999
train,image0029083.jpg,3,0.499,0.499,0.999,0.999
train,image0029084.jpg,2,0.499,0.499,0.999,0.999
train,image0029088.jpg,0,0.499,0.499,0.999,0.999
train,image0029092.jpg,6,0.499,0.499,0.999,0.999
train,image0029093.jpg,6,0.499,0.499,0.999,0.999
train,image0029095.jpg,6,0.499,0.499,0.999,0.999
train,image0029103.jpg,6,0.499,0.499,0.999,0.999
train,image0029104.jpg,6,0.499,0.499,0.999,0.999
train,image0029106.jpg,7,0.499,0.499,0.999,0.999
train,image0029107.jpg,0,0.499,0.499,0.999,0.999
train,image0029108.jpg,7,0.499,0.499,0.999,0.999
train,image0029110.jpg,0,0.499,0.499,0.999,0.999
train,image0029113.jpg,3,0.499,0.499,0.999,0.999
train,image0029114.jpg,6,0.499,0.499,0.999,0.999
train,image0029117.jpg,3,0.499,0.499,0.999,0.999
train,image0029119.jpg,6,0.499,0.499,0.999,0.999
train,image0029122.jpg,3,0.499,0.499,0.999,0.999
train,image0029125.jpg,3,0.499,0.499,0.999,0.999
train,image0029127.jpg,0,0.499,0.499,0.999,0.999
train,image0029128.jpg,3,0.499,0.499,0.999,0.999
train,image0029129.jpg,3,0.499,0.499,0.999,0.999
train,image0029130.jpg,2,0.499,0.499,0.999,0.999
train,image0029131.jpg,3,0.499,0.499,0.999,0.999
train,image0029132.jpg,0,0.499,0.499,0.999,0.999
train,image0029136.jpg,6,0.499,0.499,0.999,0.999
train,image0029137.jpg,6,0.499,0.499,0.999,0.999
train,image0029142.jpg,3,0.499,0.499,0.999,0.999
train,image0029144.jpg,7,0.499,0.499,0.999,0.999
train,image0029150.jpg,1,0.499,0.499,0.999,0.999
train,image0029152.jpg,3,0.499,0.499,0.999,0.999
train,image0029155.jpg,7,0.499,0.499,0.999,0.999
train,image0029156.jpg,3,0.499,0.499,0.999,0.999
train,image0029157.jpg,0,0.499,0.499,0.999,0.999
train,image0029160.jpg,6,0.499,0.499,0.999,0.999
train,image0029161.jpg,6,0.499,0.499,0.999,0.999
train,image0029163.jpg,3,0.499,0.499,0.999,0.999
train,image0029165.jpg,0,0.499,0.499,0.999,0.999
train,image0029166.jpg,6,0.499,0.499,0.999,0.999
train,image0029167.jpg,2,0.499,0.499,0.999,0.999
train,image0029170.jpg,7,0.499,0.499,0.999,0.999
train,image0029172.jpg,3,0.499,0.499,0.999,0.999
train,image0029173.jpg,7,0.499,0.499,0.999,0.999
train,image0029176.jpg,1,0.499,0.499,0.999,0.999
train,image0029180.jpg,1,0.499,0.499,0.999,0.999
train,image0029182.jpg,6,0.499,0.499,0.999,0.999
train,image0029183.jpg,6,0.499,0.499,0.999,0.999
train,image0029184.jpg,6,0.499,0.499,0.999,0.999
train,image0029185.jpg,0,0.499,0.499,0.999,0.999
train,image0029186.jpg,0,0.499,0.499,0.999,0.999
train,image0029187.jpg,7,0.499,0.499,0.999,0.999
train,image0029188.jpg,0,0.499,0.499,0.999,0.999
train,image0029189.jpg,7,0.499,0.499,0.999,0.999
train,image0029190.jpg,6,0.499,0.499,0.999,0.999
train,image0029193.jpg,5,0.499,0.499,0.999,0.999
train,image0029194.jpg,7,0.499,0.499,0.999,0.999
train,image0029195.jpg,1,0.499,0.499,0.999,0.999
train,image0029196.jpg,0,0.499,0.499,0.999,0.999
train,image0029200.jpg,7,0.499,0.499,0.999,0.999
train,image0029201.jpg,2,0.499,0.499,0.999,0.999
train,image0029202.jpg,6,0.499,0.499,0.999,0.999
train,image0029206.jpg,7,0.499,0.499,0.999,0.999
train,image0029208.jpg,2,0.499,0.499,0.999,0.999
train,image0029211.jpg,3,0.499,0.499,0.999,0.999
train,image0029214.jpg,6,0.499,0.499,0.999,0.999
train,image0029215.jpg,6,0.499,0.499,0.999,0.999
train,image0029216.jpg,0,0.499,0.499,0.999,0.999
train,image0029220.jpg,6,0.499,0.499,0.999,0.999
train,image0029222.jpg,0,0.499,0.499,0.999,0.999
train,image0029225.jpg,7,0.499,0.499,0.999,0.999
train,image0029226.jpg,3,0.499,0.499,0.999,0.999
train,image0029230.jpg,0,0.499,0.499,0.999,0.999
train,image0029233.jpg,6,0.499,0.499,0.999,0.999
train,image0029236.jpg,0,0.499,0.499,0.999,0.999
train,image0029237.jpg,0,0.499,0.499,0.999,0.999
train,image0029238.jpg,6,0.499,0.499,0.999,0.999
train,image0029239.jpg,7,0.499,0.499,0.999,0.999
train,image0029241.jpg,1,0.499,0.499,0.999,0.999
train,image0029243.jpg,7,0.499,0.499,0.999,0.999
train,image0029244.jpg,7,0.499,0.499,0.999,0.999
train,image0029245.jpg,1,0.499,0.499,0.999,0.999
train,image0029246.jpg,7,0.499,0.499,0.999,0.999
train,image0029254.jpg,0,0.499,0.499,0.999,0.999
train,image0029255.jpg,0,0.499,0.499,0.999,0.999
train,image0029256.jpg,6,0.499,0.499,0.999,0.999
train,image0029258.jpg,3,0.499,0.499,0.999,0.999
train,image0029262.jpg,4,0.499,0.499,0.999,0.999
train,image0029265.jpg,7,0.499,0.499,0.999,0.999
train,image0029266.jpg,7,0.499,0.499,0.999,0.999
train,image0029267.jpg,2,0.499,0.499,0.999,0.999
train,image0029268.jpg,0,0.499,0.499,0.999,0.999
train,image0029269.jpg,3,0.499,0.499,0.999,0.999
train,image0029272.jpg,7,0.499,0.499,0.999,0.999
train,image0029274.jpg,6,0.499,0.499,0.999,0.999
train,image0029277.jpg,7,0.499,0.499,0.999,0.999
train,image0029278.jpg,0,0.499,0.499,0.999,0.999
train,image0029281.jpg,2,0.499,0.499,0.999,0.999
train,image0029283.jpg,7,0.499,0.499,0.999,0.999
train,image0029284.jpg,6,0.499,0.499,0.999,0.999
train,image0029288.jpg,7,0.499,0.499,0.999,0.999
train,image0029289.jpg,6,0.499,0.499,0.999,0.999
train,image0029293.jpg,0,0.499,0.499,0.999,0.999
train,image0029294.jpg,5,0.499,0.499,0.999,0.999
train,image0029296.jpg,0,0.499,0.499,0.999,0.999
train,image0029297.jpg,1,0.499,0.499,0.999,0.999
train,image0029298.jpg,1,0.499,0.499,0.999,0.999
train,image0029300.jpg,7,0.499,0.499,0.999,0.999
train,image0029305.jpg,2,0.499,0.499,0.999,0.999
train,image0029306.jpg,6,0.499,0.499,0.999,0.999
train,image0029307.jpg,0,0.499,0.499,0.999,0.999
train,image0029309.jpg,0,0.499,0.499,0.999,0.999
train,image0029310.jpg,3,0.499,0.499,0.999,0.999
train,image0029319.jpg,6,0.499,0.499,0.999,0.999
train,image0029324.jpg,4,0.499,0.499,0.999,0.999
train,image0029326.jpg,0,0.499,0.499,0.999,0.999
train,image0029330.jpg,1,0.499,0.499,0.999,0.999
train,image0029333.jpg,2,0.499,0.499,0.999,0.999
train,image0029338.jpg,6,0.499,0.499,0.999,0.999
train,image0029339.jpg,3,0.499,0.499,0.999,0.999
train,image0029340.jpg,0,0.499,0.499,0.999,0.999
train,image0029342.jpg,0,0.499,0.499,0.999,0.999
train,image0029345.jpg,0,0.499,0.499,0.999,0.999
train,image0029346.jpg,0,0.499,0.499,0.999,0.999
train,image0029349.jpg,6,0.499,0.499,0.999,0.999
train,image0029353.jpg,0,0.499,0.499,0.999,0.999
train,image0029354.jpg,1,0.499,0.499,0.999,0.999
train,image0029357.jpg,0,0.499,0.499,0.999,0.999
train,image0029360.jpg,0,0.499,0.499,0.999,0.999
train,image0029363.jpg,6,0.499,0.499,0.999,0.999
train,image0029370.jpg,3,0.499,0.499,0.999,0.999
train,image0029371.jpg,5,0.499,0.499,0.999,0.999
train,image0029373.jpg,0,0.499,0.499,0.999,0.999
train,image0029374.jpg,1,0.499,0.499,0.999,0.999
train,image0029378.jpg,6,0.499,0.499,0.999,0.999
train,image0029383.jpg,0,0.499,0.499,0.999,0.999
train,image0029385.jpg,6,0.499,0.499,0.999,0.999
train,image0029386.jpg,6,0.499,0.499,0.999,0.999
train,image0029387.jpg,6,0.499,0.499,0.999,0.999
train,image0029388.jpg,1,0.499,0.499,0.999,0.999
train,image0029389.jpg,7,0.499,0.499,0.999,0.999
train,image0029391.jpg,6,0.499,0.499,0.999,0.999
train,image0029395.jpg,7,0.499,0.499,0.999,0.999
train,image0029396.jpg,6,0.499,0.499,0.999,0.999
train,image0029399.jpg,6,0.499,0.499,0.999,0.999
train,image0029402.jpg,5,0.499,0.499,0.999,0.999
train,image0029405.jpg,0,0.499,0.499,0.999,0.999
train,image0029407.jpg,6,0.499,0.499,0.999,0.999
train,image0029414.jpg,3,0.499,0.499,0.999,0.999
train,image0029416.jpg,0,0.499,0.499,0.999,0.999
train,image0029418.jpg,5,0.499,0.499,0.999,0.999
train,image0029427.jpg,3,0.499,0.499,0.999,0.999
train,image0029435.jpg,2,0.499,0.499,0.999,0.999
train,image0029437.jpg,1,0.499,0.499,0.999,0.999
train,image0029438.jpg,0,0.499,0.499,0.999,0.999
train,image0029439.jpg,3,0.499,0.499,0.999,0.999
train,image0029449.jpg,0,0.499,0.499,0.999,0.999
train,image0029451.jpg,7,0.499,0.499,0.999,0.999
train,image0029454.jpg,2,0.499,0.499,0.999,0.999
train,image0029460.jpg,7,0.499,0.499,0.999,0.999
train,image0029463.jpg,7,0.499,0.499,0.999,0.999
train,image0029469.jpg,0,0.499,0.499,0.999,0.999
train,image0029471.jpg,5,0.499,0.499,0.999,0.999
train,image0029472.jpg,2,0.499,0.499,0.999,0.999
train,image0029475.jpg,2,0.499,0.499,0.999,0.999
train,image0029478.jpg,6,0.499,0.499,0.999,0.999
train,image0029480.jpg,7,0.499,0.499,0.999,0.999
train,image0029481.jpg,2,0.499,0.499,0.999,0.999
train,image0029484.jpg,2,0.499,0.499,0.999,0.999
train,image0029487.jpg,7,0.499,0.499,0.999,0.999
train,image0029488.jpg,6,0.499,0.499,0.999,0.999
train,image0029492.jpg,0,0.499,0.499,0.999,0.999
train,image0029494.jpg,0,0.499,0.499,0.999,0.999
train,image0029495.jpg,6,0.499,0.499,0.999,0.999
train,image0029496.jpg,6,0.499,0.499,0.999,0.999
train,image0029497.jpg,2,0.499,0.499,0.999,0.999
train,image0029499.jpg,7,0.499,0.499,0.999,0.999
train,image0029500.jpg,3,0.499,0.499,0.999,0.999
train,image0029501.jpg,6,0.499,0.499,0.999,0.999
train,image0029507.jpg,0,0.499,0.499,0.999,0.999
train,image0029509.jpg,0,0.499,0.499,0.999,0.999
train,image0029511.jpg,6,0.499,0.499,0.999,0.999
train,image0029514.jpg,6,0.499,0.499,0.999,0.999
train,image0029515.jpg,6,0.499,0.499,0.999,0.999
train,image0029516.jpg,0,0.499,0.499,0.999,0.999
train,image0029517.jpg,6,0.499,0.499,0.999,0.999
train,image0029518.jpg,2,0.499,0.499,0.999,0.999
train,image0029520.jpg,0,0.499,0.499,0.999,0.999
train,image0029525.jpg,6,0.499,0.499,0.999,0.999
